order_id,customer_id,order_date,order_status,payment_method,shipping_address,total_amount
ORD_00000720,CUST_000649,2024-09-02,Shipped,Credit Card,"USCGC Kelly
FPO AP 80774",1338.48
ORD_00000721,CUST_000993,2025-02-21,Shipped,Bank Transfer,"6756 Gray Manors Suite 667
Tamaraland, IN 40178",1015.48
ORD_00000722,CUST_000240,2025-02-18,Cancelled,Bank Transfer,"32422 Rodney Squares Suite 532
Jenniferport, UT 83691",2070.44
ORD_00000723,CUST_000410,2024-07-24,Cancelled,Credit Card,"04983 Blackburn Canyon
West Meganville, WV 81523",2754.45
ORD_00000724,CUST_000357,2025-05-22,Delivered,Bank Transfer,"46905 Amanda Forks Suite 653
Rayton, AZ 42549",851.08
ORD_00000725,CUST_000675,2024-11-20,Pending,Bank Transfer,"08075 Tanya Ramp Suite 035
Rebeccastad, DE 27958",14642.53
ORD_00000726,CUST_000301,2025-05-05,Cancelled,Debit Card,"Unit 0294 Box 2208
DPO AA 77270",2154.52
ORD_00000727,CUST_000730,2024-10-01,Processing,Credit Card,"USS Thomas
FPO AP 13187",4021.17
ORD_00000728,CUST_000131,2024-10-15,Delivered,Credit Card,"PSC 5995, Box 9241
APO AP 91531",741.04
ORD_00000729,CUST_000309,2024-11-13,Cancelled,Bank Transfer,"3601 Daniel Mountains Apt. 328
Lake Johnstad, ID 70925",9459.53
ORD_00000730,CUST_000173,2024-08-18,Delivered,Credit Card,"9179 Madeline Shoal Suite 514
Port Bryanport, MH 54033",628.64
ORD_00000731,CUST_000494,2024-12-25,Cancelled,Debit Card,"USCGC Wilson
FPO AA 31243",8058.1
ORD_00000732,CUST_000250,2024-11-28,Processing,Debit Card,"84503 Nguyen Prairie Suite 731
Lake Daniel, DE 27096",5253.01
ORD_00000733,CUST_000772,2025-03-27,Pending,Credit Card,"243 Erickson Light
Terryberg, MP 79753",1743.7
ORD_00000734,CUST_000446,2024-07-16,Pending,Debit Card,"15394 Smith Lights Apt. 146
Lake Davidmouth, VT 73011",4242.56
ORD_00000735,CUST_000952,2024-09-14,Shipped,Bank Transfer,"5393 Solomon Burgs Suite 481
Port Gina, MN 31377",9571.96
ORD_00000736,CUST_000785,2024-08-22,Shipped,Debit Card,"417 Rodriguez Burgs Apt. 756
Amandamouth, MD 34699",1428.96
ORD_00000737,CUST_000737,2024-12-09,Shipped,Bank Transfer,"612 Patricia Springs Suite 879
West Adamborough, AZ 92571",872.2
ORD_00000738,CUST_000975,2025-03-02,Pending,Debit Card,"485 Good Gateway
Simmonsmouth, ID 13322",9983.95
ORD_00000739,CUST_000945,2025-05-06,Cancelled,Bank Transfer,"286 James Ports Suite 547
North Elizabethburgh, CO 38163",2882.73
ORD_00000740,CUST_000093,2024-08-17,Shipped,Debit Card,"394 Rachel Extension
Port Amanda, NY 16282",5151.11
ORD_00000741,CUST_000955,2025-03-14,Cancelled,Credit Card,"960 Brown Point Suite 447
Rochafurt, KY 71668",699.75
ORD_00000742,CUST_000660,2024-07-04,Shipped,Bank Transfer,"299 Joseph Summit Suite 235
South Amyport, IL 99815",199.06
ORD_00000743,CUST_000933,2025-01-08,Delivered,Bank Transfer,"960 Graves Well
Gonzalezberg, IN 81790",7421.79
ORD_00000744,CUST_000828,2024-07-16,Processing,Debit Card,"8745 Ballard Manor Apt. 318
Gordonfurt, MN 76850",1473.84
ORD_00000745,CUST_000266,2024-08-11,Pending,PayPal,"129 Phillips Haven Apt. 771
Cassandraville, RI 98677",816.04
ORD_00000746,CUST_000090,2025-01-06,Pending,Credit Card,"4477 Beth Crest
Michelleton, VA 15738",8444.13
ORD_00000747,CUST_000349,2025-03-24,Cancelled,Debit Card,"231 Rodriguez Run
West William, ND 18004",6029.81
ORD_00000748,CUST_000763,2025-02-10,Pending,PayPal,"271 Joseph Islands Apt. 289
Darrellville, SC 88882",2498.07
ORD_00000749,CUST_000131,2025-06-03,Shipped,Bank Transfer,"PSC 4756, Box 3651
APO AP 29034",12056.81
ORD_00000750,CUST_000591,2025-03-19,Pending,PayPal,"0237 Diana Estates Suite 068
North Jessica, DC 01469",2105.22
ORD_00000751,CUST_000064,2025-05-11,Cancelled,Debit Card,"139 Downs River Suite 196
Lake Joseph, FL 35187",7716.8
ORD_00000752,CUST_000868,2024-06-17,Delivered,Bank Transfer,"35919 Rowe Knolls Apt. 292
Olsonton, HI 48339",6502.99
ORD_00000753,CUST_000328,2025-01-22,Shipped,Debit Card,"8554 Eric Camp Suite 487
Port Kristen, WY 76237",3896.56
ORD_00000754,CUST_000533,2024-07-16,Cancelled,Debit Card,"3353 Johnson Roads Suite 323
North Conniemouth, CO 80247",2587.84
ORD_00000755,CUST_000110,2025-05-28,Delivered,Credit Card,"6329 Banks Crest Suite 621
Hannahfort, KY 73574",3453.34
ORD_00000756,CUST_000552,2025-03-03,Delivered,PayPal,"0303 Long Walks Suite 026
Careymouth, MA 66383",704.3
ORD_00000757,CUST_000149,2024-09-08,Shipped,Debit Card,"USNV Perez
FPO AE 70156",555.27
ORD_00000758,CUST_000512,2025-01-21,Delivered,Debit Card,"28876 Sean Mountain Suite 600
West Christopher, WV 49480",1284.95
ORD_00000759,CUST_000616,2025-04-18,Shipped,Debit Card,"USNS Brock
FPO AA 04177",199.06
ORD_00000760,CUST_000765,2025-04-09,Pending,PayPal,"99497 Morgan Vista Apt. 970
Adamsview, AR 91223",89.91
ORD_00000761,CUST_000317,2024-11-26,Cancelled,Credit Card,"Unit 2534 Box 6115
DPO AA 82545",457.38
ORD_00000762,CUST_000281,2024-10-06,Cancelled,Bank Transfer,"027 Brian Lake Apt. 130
New Michael, DE 10274",7572.5
ORD_00000763,CUST_000647,2025-03-14,Processing,Bank Transfer,"152 Nicole Way Apt. 450
Johnsonfort, WY 10326",3847.96
ORD_00000764,CUST_000299,2025-05-02,Delivered,Credit Card,"6708 Patrick Branch Suite 050
Robertsstad, CT 12049",1720.91
ORD_00000765,CUST_000830,2024-12-20,Shipped,Debit Card,"14407 Joshua Path Apt. 531
Leeberg, VI 38613",2926.0
ORD_00000766,CUST_000848,2024-11-11,Processing,Debit Card,"24113 Miller Wells Apt. 268
Port Lynn, MN 71218",2198.04
ORD_00000767,CUST_000718,2025-02-15,Pending,Debit Card,"3839 French Plains
Rickychester, PW 80558",4465.9
ORD_00000768,CUST_000878,2024-09-12,Delivered,Bank Transfer,"0931 Vasquez Shores Suite 591
Lake John, WA 33648",4061.57
ORD_00000769,CUST_000307,2025-04-20,Processing,Credit Card,"307 Murphy Walks Suite 490
Port Karen, AR 63456",430.4
ORD_00000770,CUST_000562,2025-03-31,Delivered,PayPal,"650 Angela Bridge Apt. 183
Ortizland, AZ 67437",3519.3
ORD_00000771,CUST_000433,2024-07-02,Delivered,PayPal,"PSC 8981, Box 3780
APO AE 15025",3759.6
ORD_00000772,CUST_000776,2024-06-22,Delivered,Bank Transfer,"4453 Michael Mountains Apt. 119
Charlesland, AL 74984",4884.7
ORD_00000773,CUST_000074,2024-09-13,Cancelled,PayPal,"5821 Peterson Corners
Lindaburgh, TX 01936",5807.11
ORD_00000774,CUST_000290,2025-04-13,Processing,Bank Transfer,"641 Allen Mills Apt. 228
Markchester, WY 76451",1212.0
ORD_00000775,CUST_000100,2025-05-25,Processing,PayPal,"9354 Jennifer Stravenue
Harrismouth, MT 93756",3318.5
ORD_00000776,CUST_000771,2025-04-13,Cancelled,Credit Card,"77731 Albert Extension
Hannahborough, WY 60085",1946.76
ORD_00000777,CUST_000871,2025-06-01,Shipped,Bank Transfer,"58515 Connie Ports
Benjamintown, NM 35209",1538.82
ORD_00000778,CUST_000671,2025-05-09,Processing,Debit Card,"39798 Dalton Parkways Apt. 107
Wyattton, MD 87810",5679.59
ORD_00000779,CUST_000453,2025-05-30,Delivered,PayPal,"8704 Miguel Square Suite 769
Mendozabury, DC 49422",1579.0
ORD_00000780,CUST_000919,2025-04-27,Processing,Debit Card,"70287 Stephanie Underpass Suite 238
West Stephenberg, DE 53329",4316.02
ORD_00000781,CUST_000224,2025-04-13,Processing,Credit Card,"96682 Perez Extension Apt. 426
Joannaport, LA 52160",240.38
ORD_00000782,CUST_000371,2025-04-03,Cancelled,Credit Card,"895 Tracey Cliffs Apt. 330
Kennethville, NJ 79799",7570.86
ORD_00000783,CUST_000695,2024-10-03,Processing,Bank Transfer,"4504 Perry Green Apt. 441
Huynhland, NE 95498",4641.25
ORD_00000784,CUST_000974,2025-02-02,Delivered,Debit Card,"1700 Jeffrey Mill Apt. 474
North David, PW 05627",2561.55
ORD_00000785,CUST_000949,2024-11-08,Pending,Credit Card,"58085 Watkins Avenue Apt. 891
Williamshaven, NY 02030",7372.67
ORD_00000786,CUST_000365,2024-11-13,Delivered,Debit Card,"75308 Pitts Drive
South Mary, NE 51819",4258.55
ORD_00000787,CUST_000968,2025-05-12,Pending,Credit Card,"601 Klein Cape Suite 854
Lake Kellyfurt, MI 09351",2101.44
ORD_00000788,CUST_000528,2024-11-12,Shipped,Bank Transfer,"27195 Richard Orchard
New Robertton, TN 77183",4482.49
ORD_00000789,CUST_000994,2024-11-10,Processing,Bank Transfer,"01648 Everett Mountain Apt. 332
Angelashire, VT 53984",4712.4
ORD_00000790,CUST_000251,2024-08-21,Pending,Credit Card,"00436 Tiffany Row
Bradleymouth, IA 98475",5254.49
ORD_00000791,CUST_000247,2025-01-27,Delivered,Bank Transfer,"58187 Martin Haven
West Sandrafurt, CO 04134",11978.06
ORD_00000792,CUST_000310,2025-04-09,Cancelled,Debit Card,"581 Davis Ridge
Lake Eddie, UT 71537",4348.49
ORD_00000793,CUST_000669,2024-11-10,Delivered,Credit Card,"1450 Angela Points Suite 850
Port Steven, WV 93987",4615.62
ORD_00000794,CUST_000797,2024-08-19,Delivered,Bank Transfer,"1426 Tamara Pine
East Larrymouth, GU 94083",1564.1
ORD_00000795,CUST_000282,2024-08-03,Delivered,PayPal,"87300 Williams Freeway
Port Sarah, NY 77752",2803.84
ORD_00000796,CUST_000012,2024-11-15,Pending,Credit Card,"3775 Dodson Summit Suite 108
Mitchellton, NJ 17067",4947.04
ORD_00000797,CUST_000085,2025-05-26,Pending,Bank Transfer,"037 Baker Hills Apt. 330
Jessicastad, FL 94098",815.04
ORD_00000798,CUST_000657,2025-05-07,Cancelled,Debit Card,"9422 Bolton Cliffs Suite 136
East Michael, MD 69695",1380.96
ORD_00000799,CUST_000024,2025-03-16,Cancelled,Bank Transfer,"33056 Lindsay Road
North Christian, TN 86514",1881.95
ORD_00000800,CUST_000281,2025-02-17,Pending,Debit Card,"679 William Summit
East Judithstad, VA 83349",992.01
ORD_00000801,CUST_000394,2024-08-09,Delivered,Bank Transfer,"PSC 1111, Box 8909
APO AP 28817",2514.36
ORD_00000802,CUST_000306,2025-02-03,Cancelled,Debit Card,"933 Brandon Shoal Apt. 389
Lake Deannaside, AS 55913",1782.83
ORD_00000803,CUST_000102,2025-04-02,Shipped,Credit Card,"289 Sandoval Shore
New Davidbury, IL 42155",5854.92
ORD_00000804,CUST_000731,2025-05-09,Cancelled,Debit Card,"83588 Michael Plains Suite 796
South Rickyfort, OK 07248",3624.32
ORD_00000805,CUST_000416,2024-08-10,Pending,Bank Transfer,"2359 Nelson Groves Apt. 927
East Barbarafort, PW 49343",1473.84
ORD_00000806,CUST_000570,2024-09-07,Cancelled,Bank Transfer,"489 Christopher Mountain
Fernandezside, WI 27651",1152.58
ORD_00000807,CUST_000066,2025-04-03,Cancelled,Credit Card,"9658 Butler Pine
West Brianbury, MP 36044",3663.4
ORD_00000808,CUST_000772,2024-12-20,Processing,Credit Card,"5367 Denise Extensions Suite 334
Faithton, NY 88259",2469.62
ORD_00000809,CUST_000186,2024-07-01,Cancelled,Debit Card,"PSC 5966, Box 1446
APO AA 49411",683.0
ORD_00000810,CUST_000006,2024-12-13,Cancelled,Bank Transfer,"957 Brandon Cape
Wilsonview, VI 02359",2515.85
ORD_00000811,CUST_000820,2025-05-15,Shipped,Credit Card,"596 Nicholas Keys
Melissaburgh, HI 77474",3001.95
ORD_00000812,CUST_000041,2025-03-19,Processing,Debit Card,"Unit 0944 Box 3604
DPO AP 67892",5026.06
ORD_00000813,CUST_000669,2025-03-30,Processing,Credit Card,"181 Mitchell Mill Suite 768
South Denise, WY 57337",10738.25
ORD_00000814,CUST_000576,2025-01-11,Shipped,Credit Card,"973 Jeffrey Knoll
South Taylorchester, NV 33372",358.96
ORD_00000815,CUST_000087,2024-08-23,Pending,PayPal,"705 Rogers Burgs
Lake Terriborough, IL 26019",11530.7
ORD_00000816,CUST_000373,2025-03-31,Cancelled,Debit Card,"USNV Lin
FPO AE 98324",4342.26
ORD_00000817,CUST_000434,2024-07-08,Pending,Debit Card,"749 Dominguez Court
Jimmyview, AK 19541",3972.5
ORD_00000818,CUST_000308,2024-10-27,Pending,PayPal,"58526 Rebecca Fords
North Seanhaven, PR 93076",10239.22
ORD_00000819,CUST_000675,2025-01-21,Cancelled,Bank Transfer,"846 Tammy Landing Suite 201
New Roberthaven, HI 62092",10649.92
ORD_00000820,CUST_000144,2024-08-05,Cancelled,Bank Transfer,"18814 Cochran Mill Suite 181
South Christopher, MI 98571",3059.24
ORD_00000821,CUST_000712,2025-04-25,Shipped,PayPal,"482 Steven Square
West Jason, PA 34991",2147.39
ORD_00000822,CUST_000621,2024-11-11,Cancelled,Debit Card,"868 Logan Harbors
Sanfordmouth, LA 44132",417.13
ORD_00000823,CUST_000705,2024-11-21,Pending,Credit Card,"74793 Nancy Run Apt. 712
East Roger, NY 14018",8415.4
ORD_00000824,CUST_000243,2025-02-11,Pending,Debit Card,"4237 Brianna Ramp Suite 704
West Marilynmouth, PW 71347",8199.68
ORD_00000825,CUST_000146,2024-12-18,Shipped,Debit Card,"4323 Elliott Bypass
Allenhaven, NH 59713",3300.21
ORD_00000826,CUST_000981,2024-10-01,Processing,Debit Card,"840 Justin Cliff Apt. 997
Stephentown, CA 89484",2161.42
ORD_00000827,CUST_000606,2025-01-01,Shipped,PayPal,"793 Trevor Plain Apt. 607
Lake Melissafort, WA 89639",6815.65
ORD_00000828,CUST_000132,2025-05-14,Cancelled,Bank Transfer,"USNS Li
FPO AA 86865",4176.8
ORD_00000829,CUST_000077,2025-05-03,Cancelled,PayPal,"381 Daniel Throughway
South Natasha, KY 01216",4169.88
ORD_00000830,CUST_000267,2024-12-08,Delivered,Debit Card,"264 Olson Well Suite 563
East Shari, PW 96849",5984.51
ORD_00000831,CUST_000410,2024-10-04,Delivered,Credit Card,"8848 Karen Landing Suite 474
North Anthony, ND 75247",4525.22
ORD_00000832,CUST_000968,2025-03-02,Shipped,Bank Transfer,"714 Melissa Haven
Lake Wesley, NY 08383",117.73
ORD_00000833,CUST_000963,2025-03-21,Processing,Debit Card,"49288 Serrano Tunnel Suite 965
Walkermouth, IN 82728",1045.96
ORD_00000834,CUST_000073,2024-11-23,Shipped,Debit Card,"20721 Robles Springs
West Patrickburgh, PW 24604",1755.22
ORD_00000835,CUST_000732,2024-07-30,Shipped,Debit Card,"21337 Brian Plain
Alexchester, KY 19954",2113.32
ORD_00000836,CUST_000430,2025-01-01,Processing,PayPal,"5079 Gregory Way Apt. 082
Port Nicole, KY 89814",3043.15
ORD_00000837,CUST_000807,2025-03-20,Delivered,Bank Transfer,"61085 Douglas Oval
West Davidborough, MT 33877",2890.54
ORD_00000838,CUST_000027,2024-06-06,Cancelled,Debit Card,"1511 Hunter Heights Apt. 329
Bryantown, DC 32575",2306.8
ORD_00000839,CUST_000080,2024-08-10,Shipped,Credit Card,"139 Sara Plains
Sarahaven, MH 16279",5446.07
ORD_00000840,CUST_000545,2024-09-17,Pending,Bank Transfer,"0221 Harrington Valley
South Melanieton, UT 11562",4842.72
ORD_00000841,CUST_000068,2025-01-11,Shipped,Credit Card,"21059 Shaw Hills Apt. 814
Lake Mario, DE 93784",4173.54
ORD_00000842,CUST_000372,2025-01-30,Shipped,PayPal,"979 Todd Garden
Lake Danielville, CT 46086",10575.1
ORD_00000843,CUST_000150,2024-09-15,Processing,PayPal,"PSC 1670, Box 1410
APO AA 88878",4007.9
ORD_00000844,CUST_000011,2025-05-29,Pending,Bank Transfer,"64562 Crystal Ridges
Lake Gregory, NM 25465",1512.58
ORD_00000845,CUST_000993,2024-11-11,Processing,Bank Transfer,"725 Brett Route
Nicholaschester, UT 96246",5434.79
ORD_00000846,CUST_000975,2024-11-22,Pending,Credit Card,"1279 Lara Squares Apt. 130
Tiffanymouth, DC 42598",6118.7
ORD_00000847,CUST_000180,2025-03-25,Cancelled,PayPal,"9707 Allen Point
Delacruzhaven, NJ 72734",3721.58
ORD_00000848,CUST_000603,2025-04-09,Delivered,Credit Card,"22854 Joseph Divide
Christensenchester, VI 51641",2510.22
ORD_00000849,CUST_000542,2025-03-20,Shipped,PayPal,"0156 Gabriel Union Suite 819
South Alexandermouth, MP 85027",6932.27
ORD_00000850,CUST_000565,2025-03-06,Shipped,Credit Card,"147 Matthew Summit Suite 497
Port Timothyshire, DE 22816",8767.24
ORD_00000851,CUST_000919,2024-10-30,Pending,Debit Card,"34533 Meyers Brooks Apt. 697
East David, VT 23609",1771.75
ORD_00000852,CUST_000326,2025-05-04,Delivered,Debit Card,"USNV Watts
FPO AE 84736",1581.99
ORD_00000853,CUST_000354,2024-10-16,Cancelled,Bank Transfer,"44058 Kim Street
Christianfort, WA 34194",3538.35
ORD_00000854,CUST_000489,2025-02-16,Cancelled,Debit Card,"44492 Brittany Harbors Suite 549
East Karenborough, CA 13332",7684.8
ORD_00000855,CUST_000266,2025-03-28,Pending,Debit Card,"442 Mary Freeway Apt. 995
Fritzport, FL 57950",4135.47
ORD_00000856,CUST_000674,2025-05-19,Processing,Debit Card,"PSC 9630, Box 4955
APO AE 74894",6273.48
ORD_00000857,CUST_000388,2025-05-25,Cancelled,PayPal,"641 Gonzalez Plaza Apt. 810
Jennifershire, WV 21578",16356.72
ORD_00000858,CUST_000055,2024-10-11,Shipped,Debit Card,"946 John Cove
South Tiffanyfurt, MN 48845",677.32
ORD_00000859,CUST_000695,2024-10-26,Cancelled,Bank Transfer,"00433 Carpenter Well Apt. 156
Alexanderstad, MP 99690",8493.23
ORD_00000860,CUST_000724,2024-10-04,Delivered,Debit Card,"46735 Hannah Fields Suite 257
Greenville, TN 52016",10391.08
ORD_00000861,CUST_000450,2024-07-20,Shipped,Bank Transfer,"6657 Collins Locks Apt. 365
Williamville, NV 15678",4051.02
ORD_00000862,CUST_000515,2024-07-06,Shipped,PayPal,"9693 Juan Prairie Suite 234
Jamesburgh, NY 41861",5247.31
ORD_00000863,CUST_000976,2024-07-06,Delivered,Debit Card,"9477 Jones Street
East Holly, MT 97420",2815.66
ORD_00000864,CUST_000313,2025-05-16,Pending,PayPal,"676 Michael Haven Suite 035
South Emilystad, PW 41047",1544.89
ORD_00000865,CUST_000417,2025-01-15,Shipped,Credit Card,"618 Reyes Plaza
Bennetthaven, TN 49121",4266.12
ORD_00000866,CUST_000650,2025-04-15,Pending,Credit Card,"PSC 4603, Box 6324
APO AE 70933",1944.68
ORD_00000867,CUST_000748,2025-03-18,Processing,Credit Card,"1921 Walker Loaf
Tinachester, NH 30865",2302.35
ORD_00000868,CUST_000170,2025-06-06,Cancelled,Credit Card,"2772 Robert Station
Jenkinsview, NH 92029",2147.8
ORD_00000869,CUST_000087,2024-11-11,Shipped,Bank Transfer,"164 Rachael Estate Suite 123
Michelleshire, VT 33947",592.77
ORD_00000870,CUST_000828,2025-03-31,Pending,Bank Transfer,"44917 Nelson Stravenue Apt. 614
North Bethmouth, PW 85082",145.14
ORD_00000871,CUST_000694,2024-11-28,Cancelled,Debit Card,"80703 Kaitlyn Keys
Duranfort, AL 45089",3281.97
ORD_00000872,CUST_000492,2024-08-15,Delivered,Credit Card,"519 Amy Lights
South Ashleyburgh, ME 81481",7295.88
ORD_00000873,CUST_000416,2024-12-23,Pending,Debit Card,"911 Megan Bridge Suite 586
New Heather, WV 04205",11469.41
ORD_00000874,CUST_000933,2025-05-13,Pending,Bank Transfer,"1616 Fields Spring Apt. 306
West Justin, MI 25905",7745.0
ORD_00000875,CUST_000720,2025-01-01,Cancelled,PayPal,"8088 Leonard Shoal
Jacobsonshire, NC 93445",1651.26
ORD_00000876,CUST_000251,2025-02-21,Cancelled,Credit Card,"024 Walter Cliff Apt. 899
South Ashley, IN 44846",4173.04
ORD_00000877,CUST_000622,2025-02-06,Delivered,Debit Card,"458 Matthew Street Suite 301
Davidland, WI 36840",268.63
ORD_00000878,CUST_000691,2025-02-17,Cancelled,Debit Card,"824 Quinn Locks Suite 363
West Danielhaven, PW 11484",3846.88
ORD_00000879,CUST_000180,2024-11-03,Pending,PayPal,"17333 Foster Roads Apt. 695
Williamston, WY 15507",469.51
ORD_00000880,CUST_000860,2024-10-04,Processing,PayPal,"3162 James Islands
Lopezbury, KS 25975",3576.49
ORD_00000881,CUST_000976,2024-09-01,Pending,Bank Transfer,"USS Schroeder
FPO AE 02674",4529.51
ORD_00000882,CUST_000508,2025-04-27,Delivered,Debit Card,"213 Smith Parkways Apt. 897
Port Elizabeth, NY 59358",1853.68
ORD_00000883,CUST_000383,2024-06-18,Pending,PayPal,"Unit 5645 Box 3107
DPO AA 84285",2259.36
ORD_00000884,CUST_000936,2025-01-05,Processing,Credit Card,"96089 Marshall Greens
Lake Renee, AS 77323",2877.83
ORD_00000885,CUST_000298,2025-03-14,Shipped,Bank Transfer,"61563 Paul Lodge Apt. 013
East Chad, ID 03323",2903.64
ORD_00000886,CUST_000301,2024-08-28,Shipped,Debit Card,"8473 Amy Loop
East Matthewborough, VA 98369",1020.3
ORD_00000887,CUST_000003,2024-09-13,Cancelled,Bank Transfer,"89580 Taylor Plaza Suite 116
New Ernest, GU 09046",298.92
ORD_00000888,CUST_000223,2025-04-23,Shipped,Credit Card,"8587 James Unions Suite 667
Randolphfurt, NC 17370",5538.12
ORD_00000889,CUST_000958,2025-01-17,Delivered,Bank Transfer,"737 John Parkways
Nortonport, PR 57192",2995.27
ORD_00000890,CUST_000059,2025-04-12,Shipped,Credit Card,"88257 Justin Street Suite 542
West Cynthia, ND 63334",3447.86
ORD_00000891,CUST_000631,2025-01-22,Delivered,PayPal,"438 Michael Haven
Wilkinsonshire, SD 95905",223.53
ORD_00000892,CUST_000306,2024-09-10,Shipped,Credit Card,"18608 Kelsey Mountain
Krystalbury, OK 30560",3403.75
ORD_00000893,CUST_000006,2025-02-02,Shipped,Debit Card,"7600 White Canyon Apt. 965
Jillhaven, FM 82895",3926.37
ORD_00000894,CUST_000412,2025-01-06,Shipped,Credit Card,"PSC 3380, Box 5363
APO AA 58659",6616.96
ORD_00000895,CUST_000104,2025-03-22,Delivered,Bank Transfer,"8047 Melvin Spur Suite 452
West Xavier, KS 76567",4702.97
ORD_00000896,CUST_000203,2024-07-15,Pending,Debit Card,"5921 Connor Station Apt. 587
Mirandafurt, AS 79326",193.86
ORD_00000897,CUST_000421,2025-02-27,Pending,Bank Transfer,"416 Quinn Circles
Dalefort, MH 72808",3030.2
ORD_00000898,CUST_000008,2025-02-08,Processing,PayPal,"56632 Strong Vista
Rodneyton, HI 45081",5694.94
ORD_00000899,CUST_000232,2025-05-04,Delivered,Bank Transfer,"653 Castillo Lights Suite 673
Robersontown, IN 19533",3598.93
ORD_00000900,CUST_000384,2025-04-18,Shipped,PayPal,"5861 Hobbs Orchard
Rachelville, ND 89418",6933.66
ORD_00000901,CUST_000439,2024-10-11,Processing,PayPal,"327 David Turnpike Apt. 823
Rodriguezstad, OR 55391",6874.9
ORD_00000902,CUST_000112,2024-06-10,Delivered,Bank Transfer,"980 Griffin Gardens
South Kristin, HI 17395",7095.91
ORD_00000903,CUST_000166,2024-09-13,Processing,PayPal,"8116 Maurice Loaf Suite 185
North Josephmouth, NV 61542",1336.6
ORD_00000904,CUST_000766,2025-04-07,Delivered,Credit Card,"593 Brittney Locks
Lake Jill, NH 67537",7318.84
ORD_00000905,CUST_000368,2025-03-07,Processing,Credit Card,"89192 Gina Harbors
Benjaminberg, NE 84534",104.95
ORD_00000906,CUST_000195,2025-02-22,Shipped,Credit Card,"8897 Walters Forest
Debbieton, PR 67226",7336.68
ORD_00000907,CUST_000137,2025-03-23,Delivered,Bank Transfer,"04954 William Loaf Suite 567
Jeremyhaven, MT 54109",6459.11
